ac_gene_id	length_ac
ENSACAG00000008894	1053
ENSACAG00000008895	4196
ENSACAG00000008896	6812
ENSACAG00000008897	924
ENSACAG00000008898	666
ENSACAG00000008899	2387
ENSACAG00000008901	3165
ENSACAG00000008903	1009
ENSACAG00000008905	1366
ENSACAG00000008906	1766
ENSACAG00000008907	1365
ENSACAG00000008908	566
ENSACAG00000008909	1737
ENSACAG00000008910	1086
ENSACAG00000008911	288
ENSACAG00000008913	5250
ENSACAG00000008914	6297
ENSACAG00000008917	2334
ENSACAG00000008920	2332
ENSACAG00000008921	638
ENSACAG00000008922	2895
ENSACAG00000008923	960
ENSACAG00000008924	1857
ENSACAG00000008925	1784
ENSACAG00000008926	5847
ENSACAG00000008928	2568
ENSACAG00000008929	1930
ENSACAG00000008930	1193
ENSACAG00000008931	1584
ENSACAG00000008932	4031
ENSACAG00000008933	279
ENSACAG00000008934	1613
ENSACAG00000008935	7842
ENSACAG00000008936	720
ENSACAG00000008937	6563
ENSACAG00000008938	2376
ENSACAG00000008939	5281
ENSACAG00000008940	3892
ENSACAG00000008941	1491
ENSACAG00000008942	1365
ENSACAG00000008943	1820
ENSACAG00000008944	2391
ENSACAG00000008945	582
ENSACAG00000008947	5181
ENSACAG00000008948	3781
ENSACAG00000008949	429
ENSACAG00000008950	6402
ENSACAG00000008951	3162
ENSACAG00000008952	2095
ENSACAG00000008953	1517
ENSACAG00000008954	3613
ENSACAG00000008955	7990
ENSACAG00000008956	1733
ENSACAG00000008957	3604
ENSACAG00000008958	3597
ENSACAG00000008960	414
ENSACAG00000008961	1302
ENSACAG00000008962	1863
ENSACAG00000008963	159
ENSACAG00000008965	5832
ENSACAG00000008966	3141
ENSACAG00000008967	960
ENSACAG00000008968	2908
ENSACAG00000008969	5725
ENSACAG00000008970	4121
ENSACAG00000008971	1413
ENSACAG00000008972	3045
ENSACAG00000008973	4760
ENSACAG00000008974	5581
ENSACAG00000008976	3272
ENSACAG00000008979	1484
ENSACAG00000008980	3963
ENSACAG00000008981	711
ENSACAG00000008982	4852
ENSACAG00000008983	4175
ENSACAG00000008984	6612
ENSACAG00000008987	1317
ENSACAG00000008988	5563
ENSACAG00000008989	1777
ENSACAG00000008991	2026
ENSACAG00000008992	980
ENSACAG00000008993	5049
ENSACAG00000008995	12090
ENSACAG00000008996	2194
ENSACAG00000008997	2520
ENSACAG00000008998	1227
ENSACAG00000008999	1570
ENSACAG00000009000	3643
ENSACAG00000009001	525
ENSACAG00000009002	2070
ENSACAG00000009003	3955
ENSACAG00000009005	9691
ENSACAG00000009007	6896
ENSACAG00000009008	1333
ENSACAG00000009009	2226
ENSACAG00000009010	1864
ENSACAG00000009011	3034
ENSACAG00000009012	1038
ENSACAG00000009013	984
ENSACAG00000009014	3085
ENSACAG00000009015	1299
ENSACAG00000009016	11288
ENSACAG00000009018	2306
ENSACAG00000009019	1409
ENSACAG00000009021	1468
ENSACAG00000009022	4969
ENSACAG00000009024	4218
ENSACAG00000009025	3368
ENSACAG00000009027	768
ENSACAG00000009029	3674
ENSACAG00000009030	3363
ENSACAG00000009032	2275
ENSACAG00000009033	2865
ENSACAG00000009034	1730
ENSACAG00000009038	1273
ENSACAG00000009039	3812
ENSACAG00000009040	1327
ENSACAG00000009041	4933
ENSACAG00000009042	9092
ENSACAG00000009043	1032
ENSACAG00000009044	6520
ENSACAG00000009045	6036
ENSACAG00000009046	5217
ENSACAG00000009047	891
ENSACAG00000009050	743
ENSACAG00000009051	2251
ENSACAG00000009052	1757
ENSACAG00000009053	298
ENSACAG00000009054	3944
ENSACAG00000009055	1653
ENSACAG00000009057	546
ENSACAG00000009058	621
ENSACAG00000009059	288
ENSACAG00000009060	2762
ENSACAG00000009061	1909
ENSACAG00000009062	1233
ENSACAG00000009064	2265
ENSACAG00000009065	653
ENSACAG00000009067	1122
ENSACAG00000009068	7535
ENSACAG00000009069	6907
ENSACAG00000009070	1671
ENSACAG00000009071	3797
ENSACAG00000009072	5634
ENSACAG00000009074	2628
ENSACAG00000009075	1287
ENSACAG00000009076	1728
ENSACAG00000009077	888
ENSACAG00000009078	777
ENSACAG00000009079	2336
ENSACAG00000009081	423
ENSACAG00000009082	1941
ENSACAG00000009083	4577
ENSACAG00000009084	3809
ENSACAG00000009086	1650
ENSACAG00000009087	1444
ENSACAG00000009088	2937
ENSACAG00000009089	720
ENSACAG00000009090	1825
ENSACAG00000009091	1708
ENSACAG00000009092	6072
ENSACAG00000009093	3982
ENSACAG00000009094	1080
ENSACAG00000009095	3344
ENSACAG00000009097	7661
ENSACAG00000009098	378
ENSACAG00000009099	3324
ENSACAG00000009100	7881
ENSACAG00000009101	1173
ENSACAG00000009103	2035
ENSACAG00000009104	708
ENSACAG00000009105	2693
ENSACAG00000009106	2732
ENSACAG00000009107	1269
ENSACAG00000009108	12552
ENSACAG00000009109	2282
ENSACAG00000009112	2455
ENSACAG00000009113	4481
ENSACAG00000009114	1218
ENSACAG00000009115	3739
ENSACAG00000009116	3221
ENSACAG00000009117	2793
ENSACAG00000009118	717
ENSACAG00000009119	2035
ENSACAG00000009120	2311
ENSACAG00000009121	1397
ENSACAG00000009122	513
ENSACAG00000009123	228
ENSACAG00000009124	2454
ENSACAG00000009125	1208.5
ENSACAG00000009126	2763
ENSACAG00000009127	7536
ENSACAG00000009128	3335
ENSACAG00000009129	667
ENSACAG00000009130	1125
ENSACAG00000009131	981
ENSACAG00000009132	705
ENSACAG00000009133	3513
ENSACAG00000009135	2024
ENSACAG00000009136	6698
ENSACAG00000009137	4477
ENSACAG00000009138	1137
ENSACAG00000009139	1224
ENSACAG00000009140	1267
ENSACAG00000009141	5963
ENSACAG00000009142	1386.5
ENSACAG00000009143	450
ENSACAG00000009144	7303
ENSACAG00000009145	774
ENSACAG00000009146	1039
ENSACAG00000009147	1708
ENSACAG00000009148	2766
ENSACAG00000009149	4407
ENSACAG00000009150	399
ENSACAG00000009151	2682
ENSACAG00000009152	891
ENSACAG00000009153	5644
ENSACAG00000009154	1568
ENSACAG00000009156	1533
ENSACAG00000009157	2048
ENSACAG00000009158	5933
ENSACAG00000009159	4899
ENSACAG00000009160	2871
ENSACAG00000009161	1708
ENSACAG00000009162	2740
ENSACAG00000009163	844
ENSACAG00000009164	1338
ENSACAG00000009165	2844
ENSACAG00000009166	3215
ENSACAG00000009167	3205
ENSACAG00000009168	1278
ENSACAG00000009169	4875
ENSACAG00000009170	2765
ENSACAG00000009171	2451
ENSACAG00000009172	3386
ENSACAG00000009173	2264
ENSACAG00000009174	3052
ENSACAG00000009175	2359
ENSACAG00000009176	1790
ENSACAG00000009177	3385
ENSACAG00000009178	4363
ENSACAG00000009179	2272
ENSACAG00000009180	531
ENSACAG00000009181	5010
ENSACAG00000009182	2856
ENSACAG00000009183	975
ENSACAG00000009184	1689
ENSACAG00000009185	2893
ENSACAG00000009187	6156
ENSACAG00000009188	7786
ENSACAG00000009189	1269
ENSACAG00000009190	1122
ENSACAG00000009191	6436
ENSACAG00000009192	1134
ENSACAG00000009193	1161
ENSACAG00000009195	4127
ENSACAG00000009196	4347
ENSACAG00000009197	1137
ENSACAG00000009199	4097
ENSACAG00000009200	7501
ENSACAG00000009201	5087
ENSACAG00000009204	6101
ENSACAG00000009205	342
ENSACAG00000009207	3375
ENSACAG00000009208	3047
ENSACAG00000009209	3275
ENSACAG00000009210	7894
ENSACAG00000009211	630
ENSACAG00000009212	4941
ENSACAG00000009213	2149
ENSACAG00000009214	1699
ENSACAG00000009215	2620
ENSACAG00000009216	2009
ENSACAG00000009217	291
ENSACAG00000009218	1171
ENSACAG00000009219	2271
ENSACAG00000009220	1125
ENSACAG00000009221	1849
ENSACAG00000009222	7542
ENSACAG00000009223	4677
ENSACAG00000009224	2262
ENSACAG00000009226	324
ENSACAG00000009227	3570
ENSACAG00000009228	1317
ENSACAG00000009229	4510
ENSACAG00000009230	4227
ENSACAG00000009232	8026
ENSACAG00000009233	1371
ENSACAG00000009235	3011
ENSACAG00000009236	1335
ENSACAG00000009237	861
ENSACAG00000009238	4084
ENSACAG00000009241	3446
ENSACAG00000009242	1416
ENSACAG00000009243	1441
ENSACAG00000009245	2387
ENSACAG00000009246	4960
ENSACAG00000009247	7342
ENSACAG00000009248	1707
ENSACAG00000009250	6485
ENSACAG00000009251	5111
ENSACAG00000009253	2358
ENSACAG00000009255	946
ENSACAG00000009256	891
ENSACAG00000009257	1366
ENSACAG00000009258	6134
ENSACAG00000009259	7064
ENSACAG00000009260	3450
ENSACAG00000009261	2658
ENSACAG00000009262	2430
ENSACAG00000009263	1815
ENSACAG00000009264	4245
ENSACAG00000009265	1170
ENSACAG00000009267	1894.5
ENSACAG00000009268	6460
ENSACAG00000009269	5246
ENSACAG00000009270	1590
ENSACAG00000009271	3096
ENSACAG00000009272	2210
ENSACAG00000009273	3282
ENSACAG00000009274	2004
ENSACAG00000009275	204
ENSACAG00000009276	918
ENSACAG00000009278	3326.5
ENSACAG00000009279	5279
ENSACAG00000009280	3270
ENSACAG00000009282	3965
ENSACAG00000009283	2456
ENSACAG00000009284	2954
ENSACAG00000009285	1068
ENSACAG00000009286	2086
ENSACAG00000009287	652
ENSACAG00000009289	1054
ENSACAG00000009290	842
ENSACAG00000009292	420
ENSACAG00000009293	1159
ENSACAG00000009295	768
ENSACAG00000009296	2488
ENSACAG00000009297	1770
ENSACAG00000009298	2040
ENSACAG00000009301	2838
ENSACAG00000009302	7112
ENSACAG00000009303	4566
ENSACAG00000009304	1185
ENSACAG00000009305	6751
ENSACAG00000009306	2142
ENSACAG00000009308	3839
ENSACAG00000009309	6819
ENSACAG00000009310	2289
ENSACAG00000009311	2597
ENSACAG00000009312	8414
ENSACAG00000009314	8013
ENSACAG00000009315	690
ENSACAG00000009316	960
ENSACAG00000009318	4943
ENSACAG00000009319	948
ENSACAG00000009320	6305
ENSACAG00000009321	1068
ENSACAG00000009322	1626
ENSACAG00000009323	6166
ENSACAG00000009324	1310
ENSACAG00000009325	1203
ENSACAG00000009326	3265
ENSACAG00000009328	1759
ENSACAG00000009329	3241
ENSACAG00000009330	2785
ENSACAG00000009332	8497
ENSACAG00000009333	3834
ENSACAG00000009334	2739
ENSACAG00000009335	2864
ENSACAG00000009336	846
ENSACAG00000009337	2787
ENSACAG00000009338	1917
ENSACAG00000009339	93
ENSACAG00000009340	3251
ENSACAG00000009341	1252.5
ENSACAG00000009342	3561
ENSACAG00000009343	1768
ENSACAG00000009344	6945
ENSACAG00000009345	1929
ENSACAG00000009346	1688
ENSACAG00000009347	1253
ENSACAG00000009348	2069
ENSACAG00000009349	3574
ENSACAG00000009350	1290
ENSACAG00000009351	2825
ENSACAG00000009352	899
ENSACAG00000009353	4370
ENSACAG00000009354	965
ENSACAG00000009355	5753
ENSACAG00000009356	735
ENSACAG00000009357	2877
ENSACAG00000009358	4172
ENSACAG00000009359	5648
ENSACAG00000009360	2640
ENSACAG00000009361	2078
ENSACAG00000009362	966
ENSACAG00000009363	150
ENSACAG00000009364	6735
ENSACAG00000009365	885
ENSACAG00000009366	4725
ENSACAG00000009367	6625
ENSACAG00000009368	1533
ENSACAG00000009369	9672.5
ENSACAG00000009370	2100
ENSACAG00000009373	629
ENSACAG00000009374	1180
ENSACAG00000009375	4029
ENSACAG00000009376	1203
ENSACAG00000009377	864
ENSACAG00000009378	1020
ENSACAG00000009379	2033
ENSACAG00000009380	1655
ENSACAG00000009381	6942
ENSACAG00000009382	5418
ENSACAG00000009383	3394
ENSACAG00000009384	4997
ENSACAG00000009385	4112
ENSACAG00000009386	1931
ENSACAG00000009388	1527
ENSACAG00000009389	501
ENSACAG00000009390	2590
ENSACAG00000009391	2200
ENSACAG00000009392	1598
ENSACAG00000009394	6505
ENSACAG00000009395	303
ENSACAG00000009396	1127
ENSACAG00000009397	2258
ENSACAG00000009398	819
ENSACAG00000009399	3140
ENSACAG00000009400	189
ENSACAG00000009401	2334
ENSACAG00000009402	2400
ENSACAG00000009403	276
ENSACAG00000009404	5209
ENSACAG00000009405	985
ENSACAG00000009406	3241
ENSACAG00000009407	438
ENSACAG00000009408	7438
ENSACAG00000009409	8962
ENSACAG00000009410	1521
ENSACAG00000009413	2579
ENSACAG00000009414	5197
ENSACAG00000009415	2427
ENSACAG00000009416	2216
ENSACAG00000009417	678
ENSACAG00000009418	651
ENSACAG00000009420	820
ENSACAG00000009421	657
ENSACAG00000009422	375
ENSACAG00000009423	3032
ENSACAG00000009424	4828
ENSACAG00000009425	3605
ENSACAG00000009426	1717
ENSACAG00000009427	1326
ENSACAG00000009428	960
ENSACAG00000009431	861
ENSACAG00000009432	1014
ENSACAG00000009433	3060
ENSACAG00000009434	1290
ENSACAG00000009435	1596
ENSACAG00000009436	996
ENSACAG00000009437	4796
ENSACAG00000009438	5182
ENSACAG00000009439	987
ENSACAG00000009440	2453
ENSACAG00000009441	597
ENSACAG00000009442	5126
ENSACAG00000009445	3280
ENSACAG00000009446	3360
ENSACAG00000009448	972
ENSACAG00000009449	2229
ENSACAG00000009451	750
ENSACAG00000009452	3576
ENSACAG00000009453	3413
ENSACAG00000009454	3330
ENSACAG00000009455	6279
ENSACAG00000009457	5265
ENSACAG00000009458	1932
ENSACAG00000009459	3041
ENSACAG00000009460	2541
ENSACAG00000009461	1323
ENSACAG00000009463	1470
ENSACAG00000009464	2249
ENSACAG00000009465	6319
ENSACAG00000009466	2508
ENSACAG00000009467	564
ENSACAG00000009468	7955
ENSACAG00000009469	996
ENSACAG00000009470	7546
ENSACAG00000009471	3610
ENSACAG00000009472	2920
ENSACAG00000009473	1236
ENSACAG00000009474	363
ENSACAG00000009475	1203
ENSACAG00000009477	2118
ENSACAG00000009478	537
ENSACAG00000009479	4374
ENSACAG00000009480	3967
ENSACAG00000009481	879
ENSACAG00000009482	306
ENSACAG00000009483	1710
ENSACAG00000009484	884
ENSACAG00000009485	2377
ENSACAG00000009486	3202
ENSACAG00000009487	4221
ENSACAG00000009488	962
ENSACAG00000009489	2091
ENSACAG00000009490	2636
ENSACAG00000009492	595.5
ENSACAG00000009493	195
ENSACAG00000009494	1074
ENSACAG00000009495	345
ENSACAG00000009496	1282
ENSACAG00000009497	5119
ENSACAG00000009498	2637
ENSACAG00000009500	192
ENSACAG00000009501	4346.5
ENSACAG00000009502	2310
ENSACAG00000009503	1475
ENSACAG00000009504	6363
ENSACAG00000009505	2034
ENSACAG00000009506	978
ENSACAG00000009507	1026
ENSACAG00000009508	2568
ENSACAG00000009509	2916
ENSACAG00000009511	7594
ENSACAG00000009512	5562
ENSACAG00000009513	591
ENSACAG00000009514	3647
ENSACAG00000009515	312
ENSACAG00000009516	2720
ENSACAG00000009518	1546
ENSACAG00000009520	7605
ENSACAG00000009521	1322
ENSACAG00000009522	5563
ENSACAG00000009524	1633
ENSACAG00000009525	5405
ENSACAG00000009527	9005
ENSACAG00000009528	5033
ENSACAG00000009529	814
ENSACAG00000009530	180
ENSACAG00000009531	1725
ENSACAG00000009533	3920
ENSACAG00000009535	3288
ENSACAG00000009536	6324
ENSACAG00000009537	2414
ENSACAG00000009539	5380
ENSACAG00000009540	885
ENSACAG00000009542	4461
ENSACAG00000009543	1077
ENSACAG00000009544	2343
ENSACAG00000009545	2018
ENSACAG00000009546	2282
ENSACAG00000009548	1740
ENSACAG00000009549	7077
ENSACAG00000009550	11982
ENSACAG00000009551	1434
ENSACAG00000009552	3186
ENSACAG00000009553	783
ENSACAG00000009554	2784
ENSACAG00000009555	5034
ENSACAG00000009556	4103
ENSACAG00000009557	967
ENSACAG00000009558	2419
ENSACAG00000009559	711
ENSACAG00000009560	2292
ENSACAG00000009562	5463
ENSACAG00000009563	2007
ENSACAG00000009564	4010
ENSACAG00000009565	2661
ENSACAG00000009566	3594
ENSACAG00000009569	3613
ENSACAG00000009571	1948
ENSACAG00000009572	3057
ENSACAG00000009573	4345
ENSACAG00000009574	4033
ENSACAG00000009575	1554
ENSACAG00000009576	1995
ENSACAG00000009577	3138
ENSACAG00000009578	5254
ENSACAG00000009579	552
ENSACAG00000009581	1607
ENSACAG00000009582	1317
ENSACAG00000009583	3713
ENSACAG00000009584	2169
ENSACAG00000009585	2602
ENSACAG00000009586	5084
ENSACAG00000009588	1065
ENSACAG00000009590	6977
ENSACAG00000009592	3883
ENSACAG00000009593	1573
ENSACAG00000009594	3157
ENSACAG00000009596	12425
ENSACAG00000009597	3410
ENSACAG00000009598	615
ENSACAG00000009599	2708
ENSACAG00000009601	2068
ENSACAG00000009603	1464
ENSACAG00000009604	5693
ENSACAG00000009605	5005
ENSACAG00000009606	5446
ENSACAG00000009607	1737
ENSACAG00000009608	2589
ENSACAG00000009610	3587
ENSACAG00000009612	7722
ENSACAG00000009614	6258
ENSACAG00000009615	1101
ENSACAG00000009617	1134
ENSACAG00000009618	4711.5
ENSACAG00000009619	4625
ENSACAG00000009620	3265
ENSACAG00000009621	2530
ENSACAG00000009622	852
ENSACAG00000009624	4112
ENSACAG00000009625	4680
ENSACAG00000009626	2364
ENSACAG00000009627	1582
ENSACAG00000009628	6270
ENSACAG00000009630	2095
ENSACAG00000009631	1644
ENSACAG00000009632	1485
ENSACAG00000009633	1050
ENSACAG00000009634	1817
ENSACAG00000009635	2074
ENSACAG00000009636	1033
ENSACAG00000009637	2742
ENSACAG00000009638	6370
ENSACAG00000009640	627
ENSACAG00000009641	2528
ENSACAG00000009642	1290
ENSACAG00000009643	2367
ENSACAG00000009644	3264
ENSACAG00000009645	4357.5
ENSACAG00000009646	6177
ENSACAG00000009650	2367
ENSACAG00000009651	834
ENSACAG00000009652	1056
ENSACAG00000009653	1347
ENSACAG00000009654	6475
ENSACAG00000009655	4159
ENSACAG00000009656	7885
ENSACAG00000009657	1422
ENSACAG00000009658	2412
ENSACAG00000009659	7242
ENSACAG00000009660	2730
ENSACAG00000009661	1537
ENSACAG00000009662	1797
ENSACAG00000009663	8315
ENSACAG00000009664	2791
ENSACAG00000009666	1687
ENSACAG00000009669	2968
ENSACAG00000009670	7259
ENSACAG00000009671	423
ENSACAG00000009672	2670
ENSACAG00000009673	2346
ENSACAG00000009675	2668
ENSACAG00000009676	2166
ENSACAG00000009677	1525
ENSACAG00000009678	939
ENSACAG00000009679	792
ENSACAG00000009680	2370
ENSACAG00000009682	4043
ENSACAG00000009683	1026
ENSACAG00000009684	4913
ENSACAG00000009685	4693
ENSACAG00000009686	752
ENSACAG00000009687	4618
ENSACAG00000009688	1386
ENSACAG00000009689	2355
ENSACAG00000009690	240
ENSACAG00000009691	1240
ENSACAG00000009692	3401
ENSACAG00000009693	1154
ENSACAG00000009694	498
ENSACAG00000009696	414
ENSACAG00000009697	7345
ENSACAG00000009699	1014
ENSACAG00000009700	285
ENSACAG00000009701	1326
ENSACAG00000009702	1562
ENSACAG00000009703	3300
ENSACAG00000009704	3890
ENSACAG00000009705	3282
ENSACAG00000009706	1452
ENSACAG00000009707	4089
ENSACAG00000009708	2482
ENSACAG00000009709	126
ENSACAG00000009710	7433
ENSACAG00000009711	1524
ENSACAG00000009712	1467
ENSACAG00000009713	5324
ENSACAG00000009714	445
ENSACAG00000009715	486
ENSACAG00000009716	555
ENSACAG00000009717	1281
ENSACAG00000009718	1326
ENSACAG00000009719	2898
ENSACAG00000009720	705
ENSACAG00000009721	519
ENSACAG00000009723	3192
ENSACAG00000009724	2959.5
ENSACAG00000009725	14400
ENSACAG00000009727	3485
ENSACAG00000009728	1065
ENSACAG00000009729	4631
ENSACAG00000009730	2999
ENSACAG00000009731	759
ENSACAG00000009732	3037
ENSACAG00000009733	1012
ENSACAG00000009734	2528
ENSACAG00000009735	2229
ENSACAG00000009736	2288
ENSACAG00000009737	4617
ENSACAG00000009738	639
ENSACAG00000009739	2184
ENSACAG00000009740	2601
ENSACAG00000009741	1464
ENSACAG00000009743	2354
ENSACAG00000009744	3003
ENSACAG00000009745	3335.5
ENSACAG00000009746	1964
ENSACAG00000009747	1516
ENSACAG00000009748	2177
ENSACAG00000009749	2308
ENSACAG00000009750	7969
ENSACAG00000009751	939
ENSACAG00000009752	1486
ENSACAG00000009753	5981
ENSACAG00000009754	4931
ENSACAG00000009755	1614
ENSACAG00000009756	2222
ENSACAG00000009757	2634
ENSACAG00000009758	1056
ENSACAG00000009759	2399
ENSACAG00000009760	6714
ENSACAG00000009761	2639
ENSACAG00000009762	2094
ENSACAG00000009764	1113
ENSACAG00000009765	2635
ENSACAG00000009766	3416
ENSACAG00000009767	3721
ENSACAG00000009768	1708
ENSACAG00000009769	7310
ENSACAG00000009770	3964
ENSACAG00000009771	5748
ENSACAG00000009772	2595
ENSACAG00000009773	1135
ENSACAG00000009774	915
ENSACAG00000009775	1942
ENSACAG00000009776	927
ENSACAG00000009777	1775
ENSACAG00000009778	5245
ENSACAG00000009779	1305
ENSACAG00000009782	1833
ENSACAG00000009783	1575
ENSACAG00000009784	1354
ENSACAG00000009785	567
ENSACAG00000009786	6427
ENSACAG00000009787	1224
ENSACAG00000009789	5051
ENSACAG00000009790	1785
ENSACAG00000009791	363
ENSACAG00000009792	1438
ENSACAG00000009794	1755
ENSACAG00000009795	6427
ENSACAG00000009796	1222
ENSACAG00000009797	2731
ENSACAG00000009799	1131
ENSACAG00000009800	9990
ENSACAG00000009801	4517
ENSACAG00000009803	1316
ENSACAG00000009804	1065
ENSACAG00000009806	8399
ENSACAG00000009808	3931
ENSACAG00000009809	2420
ENSACAG00000009810	4768
ENSACAG00000009811	1071
ENSACAG00000009812	2210
ENSACAG00000009813	373
ENSACAG00000009814	3538
ENSACAG00000009816	630
ENSACAG00000009818	2272
ENSACAG00000009819	6257
ENSACAG00000009821	4999
ENSACAG00000009822	711
ENSACAG00000009823	1260
ENSACAG00000009824	869
ENSACAG00000009825	1171
ENSACAG00000009826	1911
ENSACAG00000009827	465
ENSACAG00000009829	2962
ENSACAG00000009830	1062
ENSACAG00000009831	1751
ENSACAG00000009833	3594
ENSACAG00000009834	2784
ENSACAG00000009836	4842
ENSACAG00000009837	4576
ENSACAG00000009839	3457
ENSACAG00000009840	2580
ENSACAG00000009841	519
ENSACAG00000009842	8378
ENSACAG00000009843	5147
ENSACAG00000009844	2854
ENSACAG00000009845	5581
ENSACAG00000009847	4289
ENSACAG00000009848	1352
ENSACAG00000009849	3719
ENSACAG00000009850	7245
ENSACAG00000009851	2265
ENSACAG00000009852	423
ENSACAG00000009853	4784
ENSACAG00000009854	3716
ENSACAG00000009855	7165
ENSACAG00000009856	657
ENSACAG00000009857	2997
ENSACAG00000009858	4447
ENSACAG00000009859	6748
ENSACAG00000009860	594
ENSACAG00000009861	3572
ENSACAG00000009863	3130
ENSACAG00000009864	980.5
ENSACAG00000009865	1518
ENSACAG00000009869	1473
ENSACAG00000009870	2013
ENSACAG00000009873	3093
ENSACAG00000009874	504
ENSACAG00000009875	2476
ENSACAG00000009876	873
ENSACAG00000009877	5734
ENSACAG00000009878	2517
ENSACAG00000009879	522
ENSACAG00000009880	210
ENSACAG00000009881	237
ENSACAG00000009882	3388
ENSACAG00000009884	5130
ENSACAG00000009885	1128
ENSACAG00000009886	2880
ENSACAG00000009888	5740
ENSACAG00000009890	1677
ENSACAG00000009891	1906
ENSACAG00000009892	1324
ENSACAG00000009893	1729
ENSACAG00000009894	2139
ENSACAG00000009895	3395
ENSACAG00000009896	7213
ENSACAG00000009897	2100
ENSACAG00000009898	2273
ENSACAG00000009899	3322
ENSACAG00000009900	2399
ENSACAG00000009901	1122
ENSACAG00000009902	6318
ENSACAG00000009903	3496
ENSACAG00000009904	1721
ENSACAG00000009906	1482
ENSACAG00000009908	246
ENSACAG00000009909	3130
ENSACAG00000009911	1880
ENSACAG00000009912	7683
ENSACAG00000009914	1223
ENSACAG00000009915	3371
ENSACAG00000009916	1032
ENSACAG00000009917	11343
ENSACAG00000009918	591
ENSACAG00000009919	4895
ENSACAG00000009920	4073
ENSACAG00000009921	4122
ENSACAG00000009922	1670
ENSACAG00000009923	5236
ENSACAG00000009924	5401
ENSACAG00000009925	333
ENSACAG00000009926	5824
ENSACAG00000009927	3496
ENSACAG00000009928	3537
ENSACAG00000009930	2965
ENSACAG00000009931	4046
ENSACAG00000009932	3472
