hs_gene_id	mm_gene_id	mm_homol	ac_gene_id	ac_homol	gene_symbol
ENSG00000197935					ZNF311
ENSG00000150051	ENSMUSG00000061013	ortholog_one2one	ENSACAG00000007829	ortholog_one2one	MKX
ENSG00000167771	ENSMUSG00000024968	ortholog_one2one	ENSACAG00000012368	ortholog_one2one	RCOR2
ENSG00000177469	ENSMUSG00000004044	ortholog_one2one	ENSACAG00000017939	ortholog_one2one	PTRF
ENSG00000152433					ZNF547
ENSG00000152467			ENSACAG00000023124	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000025321	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000023239	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000026848	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000024210	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000027246	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000027528	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000023395	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000026879	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000025667	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000025114	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000022603	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000027577	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000027143	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000025247	ortholog_many2many	ZSCAN1
ENSG00000152467			ENSACAG00000024581	ortholog_many2many	ZSCAN1
ENSG00000167637			ENSACAG00000013824	ortholog_one2many	ZNF283
ENSG00000197619					ZNF615
ENSG00000181007	ENSMUSG00000098022	ortholog_one2one	ENSACAG00000013824	ortholog_one2many	ZFP82
ENSG00000196268	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF493
ENSG00000196268	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF493
ENSG00000196268	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF493
ENSG00000196268	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF493
ENSG00000196268	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF493
ENSG00000196268	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF493
ENSG00000181666					HKR1
ENSG00000162664	ENSMUSG00000029290	ortholog_one2one	ENSACAG00000001151	ortholog_one2one	ZNF326
ENSG00000178187	ENSMUSG00000048728	ortholog_one2one	ENSACAG00000025862	ortholog_many2many	ZNF454
ENSG00000178187	ENSMUSG00000048728	ortholog_one2one	ENSACAG00000003921	ortholog_many2many	ZNF454
ENSG00000178187	ENSMUSG00000048728	ortholog_one2one	ENSACAG00000024956	ortholog_many2many	ZNF454
ENSG00000274352					ZNF707
ENSG00000181135	ENSMUSG00000034429	ortholog_one2one			ZNF707
ENSG00000181638	ENSMUSG00000047003	ortholog_one2many			ZFP41
ENSG00000187559	ENSMUSG00000051490	ortholog_one2many	ENSACAG00000008130	ortholog_one2many	FOXD4L3
ENSG00000068781	ENSMUSG00000033855	ortholog_one2many	ENSACAG00000014348	ortholog_one2many	STON1-GTF2A1L
ENSG00000064393	ENSMUSG00000061436	ortholog_one2one	ENSACAG00000016940	ortholog_one2one	HIPK2
ENSG00000163884	ENSMUSG00000030087	ortholog_one2one	ENSACAG00000012356	ortholog_one2one	KLF15
ENSG00000136146	ENSMUSG00000022109	ortholog_one2one	ENSACAG00000014734	ortholog_one2one	MED4
ENSG00000113580	ENSMUSG00000024431	ortholog_one2one	ENSACAG00000013668	ortholog_one2one	NR3C1
ENSG00000160007	ENSMUSG00000058230	ortholog_one2one	ENSACAG00000011599	ortholog_one2one	ARHGAP35
ENSG00000161526	ENSMUSG00000020755	ortholog_one2one	ENSACAG00000006967	ortholog_one2one	SAP30BP
ENSG00000166164	ENSMUSG00000031660	ortholog_one2one	ENSACAG00000014280	ortholog_one2one	BRD7
ENSG00000063515	ENSMUSG00000022738	ortholog_one2one	ENSACAG00000002596	ortholog_one2one	GSC2
ENSG00000165417	ENSMUSG00000094374	ortholog_one2many	ENSACAG00000017431	ortholog_one2one	GTF2A1
ENSG00000165417	ENSMUSG00000020962	ortholog_one2many	ENSACAG00000017431	ortholog_one2one	GTF2A1
ENSG00000140307	ENSMUSG00000033543	ortholog_one2one	ENSACAG00000003163	ortholog_one2one	GTF2A2
ENSG00000137947	ENSMUSG00000028271	ortholog_one2one	ENSACAG00000001362	ortholog_one2one	GTF2B
ENSG00000153767	ENSMUSG00000022828	ortholog_one2one	ENSACAG00000011261	ortholog_one2one	GTF2E1
ENSG00000197265	ENSMUSG00000031585	ortholog_one2one	ENSACAG00000003080	ortholog_one2one	GTF2E2
ENSG00000125651	ENSMUSG00000002658	ortholog_one2one	ENSACAG00000015503	ortholog_one2one	GTF2F1
ENSG00000188342	ENSMUSG00000067995	ortholog_one2one	ENSACAG00000028333	ortholog_one2one	GTF2F2
ENSG00000110768	ENSMUSG00000006599	ortholog_one2one	ENSACAG00000000060	ortholog_one2one	GTF2H1
ENSG00000145736	ENSMUSG00000021639	ortholog_one2many	ENSACAG00000010109	ortholog_one2many	GTF2H2
ENSG00000275045					GTF2H2
ENSG00000276910					GTF2H2
ENSG00000111358	ENSMUSG00000029387	ortholog_one2one	ENSACAG00000015223	ortholog_one2one	GTF2H3
ENSG00000226384					GTF2H4
ENSG00000221974					GTF2H4
ENSG00000233149					GTF2H4
ENSG00000234370					GTF2H4
ENSG00000236895					GTF2H4
ENSG00000213780	ENSMUSG00000001524	ortholog_one2one	ENSACAG00000010258	ortholog_one2one	GTF2H4
ENSG00000263001	ENSMUSG00000060261	ortholog_one2one	ENSACAG00000008826	ortholog_one2one	GTF2I
ENSG00000122034	ENSMUSG00000016503	ortholog_one2one	ENSACAG00000003216	ortholog_one2one	GTF3A
ENSG00000185024	ENSMUSG00000011158	ortholog_one2one	ENSACAG00000015722	ortholog_one2one	BRF1
ENSG00000077235	ENSMUSG00000032777	ortholog_one2one	ENSACAG00000016474	ortholog_one2one	GTF3C1
ENSG00000115207	ENSMUSG00000101678	ortholog_one2many	ENSACAG00000007675	ortholog_one2one	GTF3C2
ENSG00000115207	ENSMUSG00000106864	ortholog_one2many	ENSACAG00000007675	ortholog_one2one	GTF3C2
ENSG00000146109	ENSMUSG00000036376	ortholog_one2one	ENSACAG00000006636	ortholog_one2one	ABT1
ENSG00000159714	ENSMUSG00000039199	ortholog_one2one	ENSACAG00000002334	ortholog_one2one	ZDHHC1
ENSG00000134317	ENSMUSG00000020656	ortholog_one2one	ENSACAG00000000132	ortholog_one2one	GRHL1
ENSG00000115112	ENSMUSG00000026380	ortholog_one2one	ENSACAG00000004268	ortholog_one2one	TFCP2L1
ENSG00000276296					TFPT
ENSG00000276323					TFPT
ENSG00000278161					TFPT
ENSG00000273833					TFPT
ENSG00000105619	ENSMUSG00000006335	ortholog_one2one	ENSACAG00000016045	ortholog_one2one	TFPT
ENSG00000274073					TFPT
ENSG00000275086					TFPT
ENSG00000276022					TFPT
ENSG00000276263					TFPT
ENSG00000276504					TFPT
ENSG00000118900	ENSMUSG00000039473	ortholog_one2one	ENSACAG00000006343	ortholog_one2one	UBN1
ENSG00000198791	ENSMUSG00000031601	ortholog_one2one	ENSACAG00000006256	ortholog_one2one	CNOT7
ENSG00000259956	ENSMUSG00000074102	ortholog_one2one	ENSACAG00000007689	ortholog_one2one	RBM15B
ENSG00000167565	ENSMUSG00000055200	ortholog_one2one			SERTAD3
ENSG00000142182	ENSMUSG00000000730	ortholog_one2many	ENSACAG00000028767	ortholog_one2many	DNMT3L
ENSG00000197019	ENSMUSG00000008384	ortholog_one2one	ENSACAG00000003099	ortholog_one2one	SERTAD1
ENSG00000143418	ENSMUSG00000015714	ortholog_one2one	ENSACAG00000011997	ortholog_one2one	CERS2
ENSG00000148572	ENSMUSG00000075000	ortholog_one2one	ENSACAG00000010317	ortholog_one2one	NRBF2
ENSG00000123636	ENSMUSG00000026987	ortholog_one2one	ENSACAG00000010585	ortholog_one2one	BAZ2B
ENSG00000226266					AC009961.3
ENSG00000073861	ENSMUSG00000001444	ortholog_one2one	ENSACAG00000007044	ortholog_one2one	TBX21
ENSG00000164438	ENSMUSG00000040610	ortholog_one2one	ENSACAG00000015608	ortholog_one2one	TLX3
ENSG00000189060	ENSMUSG00000096210	ortholog_one2one			H1F0
ENSG00000187837	ENSMUSG00000036181	ortholog_one2one	ENSACAG00000024289	ortholog_many2many	HIST1H1C
ENSG00000187837	ENSMUSG00000036181	ortholog_one2one	ENSACAG00000015475	ortholog_many2many	HIST1H1C
ENSG00000187837	ENSMUSG00000036181	ortholog_one2one	ENSACAG00000004423	ortholog_many2many	HIST1H1C
ENSG00000187837	ENSMUSG00000036181	ortholog_one2one	ENSACAG00000026425	ortholog_many2many	HIST1H1C
ENSG00000134438	ENSMUSG00000024518	ortholog_one2one	ENSACAG00000007597	ortholog_one2one	RAX
ENSG00000124575	ENSMUSG00000052565	ortholog_one2one	ENSACAG00000024289	ortholog_many2many	HIST1H1D
ENSG00000124575	ENSMUSG00000052565	ortholog_one2one	ENSACAG00000015475	ortholog_many2many	HIST1H1D
ENSG00000124575	ENSMUSG00000052565	ortholog_one2one	ENSACAG00000004423	ortholog_many2many	HIST1H1D
ENSG00000124575	ENSMUSG00000052565	ortholog_one2one	ENSACAG00000026425	ortholog_many2many	HIST1H1D
ENSG00000168298	ENSMUSG00000051627	ortholog_one2one	ENSACAG00000024289	ortholog_many2many	HIST1H1E
ENSG00000168298	ENSMUSG00000051627	ortholog_one2one	ENSACAG00000015475	ortholog_many2many	HIST1H1E
ENSG00000168298	ENSMUSG00000051627	ortholog_one2one	ENSACAG00000004423	ortholog_many2many	HIST1H1E
ENSG00000168298	ENSMUSG00000051627	ortholog_one2one	ENSACAG00000026425	ortholog_many2many	HIST1H1E
ENSG00000184357	ENSMUSG00000091230	ortholog_one2many	ENSACAG00000024289	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000058773	ortholog_one2many	ENSACAG00000024289	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000091230	ortholog_one2many	ENSACAG00000015475	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000058773	ortholog_one2many	ENSACAG00000015475	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000091230	ortholog_one2many	ENSACAG00000004423	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000058773	ortholog_one2many	ENSACAG00000004423	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000091230	ortholog_one2many	ENSACAG00000026425	ortholog_many2many	HIST1H1B
ENSG00000184357	ENSMUSG00000058773	ortholog_one2many	ENSACAG00000026425	ortholog_many2many	HIST1H1B
ENSG00000187475	ENSMUSG00000036211	ortholog_one2one	ENSACAG00000024289	ortholog_many2many	HIST1H1T
ENSG00000187475	ENSMUSG00000036211	ortholog_one2one	ENSACAG00000015475	ortholog_many2many	HIST1H1T
ENSG00000187475	ENSMUSG00000036211	ortholog_one2one	ENSACAG00000004423	ortholog_many2many	HIST1H1T
ENSG00000187475	ENSMUSG00000036211	ortholog_one2one	ENSACAG00000026425	ortholog_many2many	HIST1H1T
ENSG00000158373	ENSMUSG00000096807	ortholog_one2one	ENSACAG00000026549	ortholog_many2many	HIST1H2BD
ENSG00000158373	ENSMUSG00000096807	ortholog_one2one	ENSACAG00000004417	ortholog_many2many	HIST1H2BD
ENSG00000158373	ENSMUSG00000096807	ortholog_one2one	ENSACAG00000027274	ortholog_many2many	HIST1H2BD
ENSG00000158373	ENSMUSG00000096807	ortholog_one2one	ENSACAG00000015318	ortholog_many2many	HIST1H2BD
ENSG00000158373	ENSMUSG00000096807	ortholog_one2one	ENSACAG00000004410	ortholog_many2many	HIST1H2BD
ENSG00000158373	ENSMUSG00000096807	ortholog_one2one	ENSACAG00000015297	ortholog_many2many	HIST1H2BD
ENSG00000276410	ENSMUSG00000075031	ortholog_one2one	ENSACAG00000026549	ortholog_many2many	HIST1H2BB
ENSG00000276410	ENSMUSG00000075031	ortholog_one2one	ENSACAG00000004417	ortholog_many2many	HIST1H2BB
ENSG00000276410	ENSMUSG00000075031	ortholog_one2one	ENSACAG00000027274	ortholog_many2many	HIST1H2BB
ENSG00000276410	ENSMUSG00000075031	ortholog_one2one	ENSACAG00000015318	ortholog_many2many	HIST1H2BB
ENSG00000276410	ENSMUSG00000075031	ortholog_one2one	ENSACAG00000004410	ortholog_many2many	HIST1H2BB
ENSG00000276410	ENSMUSG00000075031	ortholog_one2one	ENSACAG00000015297	ortholog_many2many	HIST1H2BB
ENSG00000172534	ENSMUSG00000031386	ortholog_one2one	ENSACAG00000012364	ortholog_one2one	HCFC1
ENSG00000180353	ENSMUSG00000022831	ortholog_one2one	ENSACAG00000006894	ortholog_one2one	HCLS1
ENSG00000197386	ENSMUSG00000029104	ortholog_one2one	ENSACAG00000005820	ortholog_one2one	HTT
ENSG00000116478	ENSMUSG00000061062	ortholog_one2many	ENSACAG00000004057	ortholog_one2one	HDAC1
ENSG00000116478	ENSMUSG00000028800	ortholog_one2many	ENSACAG00000004057	ortholog_one2one	HDAC1
ENSG00000196591	ENSMUSG00000019777	ortholog_one2one	ENSACAG00000012174	ortholog_one2one	HDAC2
ENSG00000143321			ENSACAG00000009375	ortholog_one2many	HDGF
ENSG00000005513	ENSMUSG00000024176	ortholog_one2one			SOX8
ENSG00000100987	ENSMUSG00000033080	ortholog_one2one	ENSACAG00000013710	ortholog_one2one	VSX1
ENSG00000115041	ENSMUSG00000079056	ortholog_one2one			KCNIP3
ENSG00000154832	ENSMUSG00000024560	ortholog_one2one	ENSACAG00000006087	ortholog_one2one	CXXC1
ENSG00000177932	ENSMUSG00000044807	ortholog_one2one			ZNF354C
ENSG00000066379	ENSMUSG00000036315	ortholog_one2one	ENSACAG00000011535	ortholog_one2one	ZNRD1
ENSG00000224859					ZNRD1
ENSG00000236808					ZNRD1
ENSG00000235443					ZNRD1
ENSG00000235176					ZNRD1
ENSG00000236949					ZNRD1
ENSG00000233795					ZNRD1
ENSG00000206502					ZNRD1
ENSG00000213977	ENSMUSG00000040158	ortholog_one2one			TAX1BP3
ENSG00000152804	ENSMUSG00000024986	ortholog_one2one	ENSACAG00000006660	ortholog_one2one	HHEX
ENSG00000177374	ENSMUSG00000043099	ortholog_one2one	ENSACAG00000011777	ortholog_one2one	HIC1
ENSG00000100644	ENSMUSG00000021109	ortholog_one2one	ENSACAG00000016205	ortholog_one2one	HIF1A
ENSG00000078140	ENSMUSG00000029203	ortholog_one2one	ENSACAG00000011290	ortholog_one2one	UBE2K
ENSG00000095951	ENSMUSG00000021366	ortholog_one2one	ENSACAG00000008494	ortholog_one2one	HIVEP1
ENSG00000010818	ENSMUSG00000015501	ortholog_one2one	ENSACAG00000008187	ortholog_one2many	HIVEP2
ENSG00000010818	ENSMUSG00000015501	ortholog_one2one	ENSACAG00000023495	ortholog_one2many	HIVEP2
ENSG00000204859	ENSMUSG00000028952	ortholog_one2one	ENSACAG00000006089	ortholog_one2one	ZBTB48
ENSG00000130675	ENSMUSG00000001566	ortholog_one2one	ENSACAG00000011211	ortholog_one2one	MNX1
ENSG00000108924	ENSMUSG00000003949	ortholog_one2one	ENSACAG00000017417	ortholog_one2one	HLF
ENSG00000136630	ENSMUSG00000039377	ortholog_one2one	ENSACAG00000002042	ortholog_one2one	HLX
ENSG00000164104	ENSMUSG00000054717	ortholog_one2one	ENSACAG00000005480	ortholog_one2one	HMGB2
ENSG00000029993			ENSACAG00000013274	ortholog_one2one	HMGB3
ENSG00000205581	ENSMUSG00000040681	ortholog_one2one	ENSACAG00000005453	ortholog_one2one	HMGN1
ENSG00000198830	ENSMUSG00000091775	ortholog_one2many	ENSACAG00000020943	ortholog_one2many	HMGN2
ENSG00000198830	ENSMUSG00000073371	ortholog_one2many	ENSACAG00000020943	ortholog_one2many	HMGN2
ENSG00000198830	ENSMUSG00000100622	ortholog_one2many	ENSACAG00000020943	ortholog_one2many	HMGN2
ENSG00000198830	ENSMUSG00000003038	ortholog_one2many	ENSACAG00000020943	ortholog_one2many	HMGN2
ENSG00000198830	ENSMUSG00000070713	ortholog_one2many	ENSACAG00000020943	ortholog_one2many	HMGN2
ENSG00000137309	ENSMUSG00000046711	ortholog_one2many	ENSACAG00000015910	ortholog_one2one	HMGA1
ENSG00000137309	ENSMUSG00000078249	ortholog_one2many	ENSACAG00000015910	ortholog_one2one	HMGA1
ENSG00000123358	ENSMUSG00000023034	ortholog_one2one	ENSACAG00000016775	ortholog_one2one	NR4A1
ENSG00000215612	ENSMUSG00000067438	ortholog_one2one	ENSACAG00000027749	ortholog_one2many	HMX1
ENSG00000215612	ENSMUSG00000067438	ortholog_one2one	ENSACAG00000027376	ortholog_one2many	HMX1
ENSG00000129514	ENSMUSG00000035451	ortholog_one2one	ENSACAG00000001256	ortholog_one2one	FOXA1
ENSG00000125798	ENSMUSG00000037025	ortholog_one2one			FOXA2
ENSG00000170608	ENSMUSG00000040891	ortholog_one2one	ENSACAG00000007869	ortholog_one2one	FOXA3
ENSG00000101076	ENSMUSG00000017950	ortholog_one2one	ENSACAG00000016803	ortholog_one2one	HNF4A
ENSG00000164749	ENSMUSG00000017688	ortholog_one2one	ENSACAG00000013245	ortholog_one2one	HNF4G
ENSG00000169856	ENSMUSG00000043013	ortholog_one2one	ENSACAG00000027024	ortholog_one2one	ONECUT1
ENSG00000197451	ENSMUSG00000020358	ortholog_one2one	ENSACAG00000016946	ortholog_one2one	HNRNPAB
ENSG00000138668	ENSMUSG00000000568	ortholog_one2one	ENSACAG00000010342	ortholog_one2one	HNRNPD
ENSG00000165119	ENSMUSG00000021546	ortholog_one2one	ENSACAG00000001479	ortholog_one2one	HNRNPK
ENSG00000107807	ENSMUSG00000025215	ortholog_one2one			TLX1
ENSG00000115297	ENSMUSG00000068327	ortholog_one2one			TLX2
ENSG00000105991	ENSMUSG00000029844	ortholog_one2one	ENSACAG00000010967	ortholog_one2one	HOXA1
ENSG00000105996	ENSMUSG00000014704	ortholog_one2one	ENSACAG00000010430	ortholog_one2one	HOXA2
ENSG00000105997	ENSMUSG00000079560	ortholog_one2one			HOXA3
ENSG00000197576	ENSMUSG00000000942	ortholog_one2one	ENSACAG00000010390	ortholog_one2one	HOXA4
ENSG00000106004	ENSMUSG00000038253	ortholog_one2one	ENSACAG00000010364	ortholog_one2one	HOXA5
ENSG00000106006	ENSMUSG00000043219	ortholog_one2one			HOXA6
ENSG00000122592	ENSMUSG00000038236	ortholog_one2one	ENSACAG00000010322	ortholog_one2one	HOXA7
ENSG00000078399	ENSMUSG00000038227	ortholog_one2one	ENSACAG00000007286	ortholog_one2many	HOXA9
ENSG00000253293	ENSMUSG00000000938	ortholog_one2one	ENSACAG00000010315	ortholog_one2one	HOXA10
ENSG00000005073	ENSMUSG00000038210	ortholog_one2one	ENSACAG00000010304	ortholog_one2one	HOXA11
ENSG00000106031	ENSMUSG00000038203	ortholog_one2one	ENSACAG00000010302	ortholog_one2one	HOXA13
ENSG00000120094	ENSMUSG00000018973	ortholog_one2one			HOXB1
ENSG00000173917	ENSMUSG00000075588	ortholog_one2one			HOXB2
ENSG00000120093	ENSMUSG00000048763	ortholog_one2one			HOXB3
ENSG00000182742	ENSMUSG00000038692	ortholog_one2one	ENSACAG00000006499	ortholog_one2one	HOXB4
ENSG00000120075	ENSMUSG00000038700	ortholog_one2one	ENSACAG00000006484	ortholog_one2one	HOXB5
ENSG00000108511	ENSMUSG00000000690	ortholog_one2one	ENSACAG00000006474	ortholog_one2one	HOXB6
ENSG00000260027	ENSMUSG00000038721	ortholog_one2one	ENSACAG00000006434	ortholog_one2one	HOXB7
ENSG00000120068	ENSMUSG00000056648	ortholog_one2one	ENSACAG00000006423	ortholog_one2one	HOXB8
ENSG00000170689	ENSMUSG00000020875	ortholog_one2one	ENSACAG00000006412	ortholog_one2one	HOXB9
ENSG00000166313	ENSMUSG00000037032	ortholog_one2one	ENSACAG00000012505	ortholog_one2one	APBB1
ENSG00000198353	ENSMUSG00000075394	ortholog_one2one	ENSACAG00000010955	ortholog_one2one	HOXC4
ENSG00000172789	ENSMUSG00000022485	ortholog_one2one	ENSACAG00000010927	ortholog_one2many	HOXC5
ENSG00000197757	ENSMUSG00000001661	ortholog_one2one	ENSACAG00000010917	ortholog_one2one	HOXC6
ENSG00000037965	ENSMUSG00000001657	ortholog_one2one	ENSACAG00000010906	ortholog_one2one	HOXC8
ENSG00000180806	ENSMUSG00000036139	ortholog_one2one	ENSACAG00000010895	ortholog_one2one	HOXC9
ENSG00000180818	ENSMUSG00000022484	ortholog_one2one	ENSACAG00000010855	ortholog_one2one	HOXC10
ENSG00000123388	ENSMUSG00000001656	ortholog_one2one	ENSACAG00000010848	ortholog_one2one	HOXC11
ENSG00000123407	ENSMUSG00000050328	ortholog_one2one	ENSACAG00000010840	ortholog_one2one	HOXC12
ENSG00000123364	ENSMUSG00000001655	ortholog_one2one			HOXC13
ENSG00000163697	ENSMUSG00000029207	ortholog_one2one	ENSACAG00000011914	ortholog_one2many	APBB2
ENSG00000163697	ENSMUSG00000029207	ortholog_one2one	ENSACAG00000027068	ortholog_one2many	APBB2
ENSG00000128645	ENSMUSG00000042448	ortholog_one2one	ENSACAG00000006543	ortholog_one2one	HOXD1
ENSG00000128652	ENSMUSG00000079277	ortholog_one2one	ENSACAG00000017904	ortholog_one2one	HOXD3
ENSG00000170166	ENSMUSG00000101174	ortholog_one2one	ENSACAG00000017905	ortholog_one2one	HOXD4
ENSG00000278500	ENSMUSG00000100642	ortholog_one2one			AC009336.19
ENSG00000175879	ENSMUSG00000027102	ortholog_one2one			HOXD8
ENSG00000128709	ENSMUSG00000043342	ortholog_one2one			HOXD9
ENSG00000128710	ENSMUSG00000050368	ortholog_one2one	ENSACAG00000017910	ortholog_one2one	HOXD10
ENSG00000128713	ENSMUSG00000042499	ortholog_one2one	ENSACAG00000007282	ortholog_one2one	HOXD11
ENSG00000170178	ENSMUSG00000001823	ortholog_one2one	ENSACAG00000017914	ortholog_one2one	HOXD12
ENSG00000128714	ENSMUSG00000001819	ortholog_one2one	ENSACAG00000017915	ortholog_one2one	HOXD13
ENSG00000134982	ENSMUSG00000005871	ortholog_one2one	ENSACAG00000007490	ortholog_many2many	APC
ENSG00000134982	ENSMUSG00000005871	ortholog_one2one	ENSACAG00000007482	ortholog_many2many	APC
ENSG00000160224	ENSMUSG00000000731	ortholog_one2one	ENSACAG00000024982	ortholog_one2one	AIRE
ENSG00000100823	ENSMUSG00000035960	ortholog_one2one	ENSACAG00000008099	ortholog_one2one	APEX1
ENSG00000114315	ENSMUSG00000022528	ortholog_one2one			HES1
ENSG00000230989	ENSMUSG00000031839	ortholog_one2one	ENSACAG00000008065	ortholog_one2one	HSBP1
ENSG00000185122	ENSMUSG00000022556	ortholog_one2one	ENSACAG00000012604	ortholog_one2one	HSF1
ENSG00000025156	ENSMUSG00000019878	ortholog_one2one	ENSACAG00000001260	ortholog_one2one	HSF2
ENSG00000102878	ENSMUSG00000033249	ortholog_one2one	ENSACAG00000013094	ortholog_one2one	HSF4
ENSG00000185669	ENSMUSG00000006587	ortholog_one2one	ENSACAG00000006701	ortholog_one2one	SNAI3
ENSG00000170802	ENSMUSG00000034998	ortholog_one2one	ENSACAG00000014236	ortholog_one2one	FOXN2
ENSG00000137494	ENSMUSG00000041343	ortholog_one2one	ENSACAG00000001390	ortholog_one2one	ANKRD42
ENSG00000119614	ENSMUSG00000021239	ortholog_one2one	ENSACAG00000016343	ortholog_one2one	VSX2
ENSG00000281526					ZNF546
ENSG00000187187			ENSACAG00000003802	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000025459	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000004237	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000003835	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000010386	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000027129	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000023721	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000023940	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000025291	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000014018	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000012005	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000005094	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000025636	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000006158	ortholog_many2many	ZNF546
ENSG00000187187			ENSACAG00000025016	ortholog_many2many	ZNF546
