am_gene_id	length_am
AMISG004307	774
AMISG004308	1865
AMISG004309	1960
AMISG004310	2432
AMISG004311	936
AMISG004312	1076
AMISG004313	1654.5
AMISG004314	829
AMISG004315	2034
AMISG004316	456
AMISG004317	1451
AMISG004318	1187
AMISG004319	1498
AMISG004320	1239
AMISG004321	1257.5
AMISG004322	3081.5
AMISG004323	2670
AMISG004324	1376
AMISG004325	1314.5
AMISG004326	1166
AMISG004327	935
AMISG004328	749
AMISG004329	676
AMISG004330	3338
AMISG004331	2690
AMISG004332	1437
AMISG004333	646
AMISG004334	2254
AMISG004335	8724
AMISG004336	1454
AMISG004337	1913.5
AMISG004338	3453.5
AMISG004339	1010
AMISG004340	3000
AMISG004341	1365
AMISG004342	3604.5
AMISG004343	2948
AMISG004344	3011
AMISG004345	2693
AMISG004346	1093
AMISG004347	637
AMISG004348	2543
AMISG004349	621
AMISG004350	1465
AMISG004351	1100
AMISG004352	6245
AMISG004353	3138.5
AMISG004354	938
AMISG004355	2595
AMISG004356	844
AMISG004357	848
AMISG004358	1116
AMISG004359	1675
AMISG004360	7927
AMISG004361	1866
AMISG004362	7760
AMISG004363	5260.5
AMISG004364	940
AMISG004365	1855
AMISG004366	2342
AMISG004367	2045
AMISG004368	3312
AMISG004369	594
AMISG004370	1075
AMISG004371	962
AMISG004372	705
AMISG004373	3324.5
AMISG004374	1996
AMISG004375	3475.5
AMISG004376	2586
AMISG004377	2053
AMISG004378	1952
AMISG004379	465.5
AMISG004380	895
AMISG004381	2423
AMISG004382	723
AMISG004383	664
AMISG004384	2989
AMISG004385	1385
AMISG004386	2284
AMISG004387	3880
AMISG004388	2510
AMISG004389	3169
AMISG004390	921
AMISG004391	12189.5
AMISG004392	444
AMISG004393	2390
AMISG004394	1961.5
AMISG004395	1202
AMISG004396	2022
AMISG004397	3252
AMISG004398	1060
AMISG004399	1128
AMISG004400	979
AMISG004401	3291
AMISG004402	4396
AMISG004403	1480
AMISG004404	1256
AMISG004405	1026
AMISG004406	1259
AMISG004407	1060
AMISG004408	1003
AMISG004409	2314
AMISG004410	1296
AMISG004411	1685
AMISG004412	1411
AMISG004413	5510
AMISG004414	383
AMISG004415	1791
AMISG004416	871
AMISG004417	715
AMISG004418	1513
AMISG004419	887.5
AMISG004420	2885
AMISG004421	3240
AMISG004422	1040
AMISG004423	642
AMISG004424	2203
AMISG004425	2275
AMISG004426	438
AMISG004427	861.5
AMISG004428	3662
AMISG004429	3242
AMISG004430	1467
AMISG004431	4696
AMISG004432	413
AMISG004433	4007
AMISG004434	2257.5
AMISG004435	1290
AMISG004436	1125
AMISG004437	1750
AMISG004438	3249
AMISG004439	847
AMISG004440	1618
AMISG004441	3325
AMISG004442	2138
AMISG004443	1637.5
AMISG004444	1343
AMISG004445	1854.5
AMISG004446	5261.5
AMISG004447	493
AMISG004448	4042
AMISG004449	617
AMISG004450	1471
AMISG004451	1986
AMISG004452	2192
AMISG004453	1424
AMISG004454	1109
AMISG004455	2971
AMISG004456	971
AMISG004457	4231.5
AMISG004458	713
AMISG004459	2348
AMISG004460	1229
AMISG004461	1578
AMISG004462	1158
AMISG004463	3669
AMISG004464	3133
AMISG004465	2532
AMISG004466	955
AMISG004467	695
AMISG004468	2827
AMISG004469	1217
AMISG004470	365
AMISG004471	1637
AMISG004472	1485
AMISG004473	1306
AMISG004474	1322
AMISG004475	1406.5
AMISG004476	872
AMISG004477	898
AMISG004478	1454
AMISG004479	7703
AMISG004480	564
AMISG004481	5706
AMISG004482	3642
AMISG004483	2634.5
AMISG004484	1953
AMISG004485	973
AMISG004486	1009
AMISG004487	1020
AMISG004488	1440
AMISG004489	385
AMISG004490	798
AMISG004491	878
AMISG004492	2335
AMISG004493	909
AMISG004494	1271
AMISG004495	1337
AMISG004496	3347.5
AMISG004497	2881
AMISG004498	1543
AMISG004499	1190
AMISG004500	5018.5
AMISG004501	1014
AMISG004502	2388
AMISG004503	4378
AMISG004504	1553
AMISG004505	1577
AMISG004506	1188
AMISG004507	3113
AMISG004508	2216
AMISG004509	1772
AMISG004510	1349
AMISG004511	3024
AMISG004512	1161
AMISG004513	907
AMISG004514	2438
AMISG004515	1346
AMISG004516	3096
AMISG004517	499
AMISG004518	3609
AMISG004519	893
AMISG004520	775
AMISG004521	1226
AMISG004522	1285
AMISG004523	5170
AMISG004524	1421
AMISG004525	1197
AMISG004526	1913
AMISG004527	924
AMISG004528	1088
AMISG004529	1984
AMISG004530	2175
AMISG004531	2752
AMISG004532	1944.5
AMISG004533	3646
AMISG004534	1698
AMISG004535	4216.5
AMISG004536	1244
AMISG004537	2737
AMISG004538	445
AMISG004539	1104
AMISG004540	2663.5
AMISG004541	523
AMISG004542	5992
AMISG004543	1448
AMISG004544	4682
AMISG004545	3031.5
AMISG004546	940
AMISG004547	614
AMISG004548	493
AMISG004549	1080
AMISG004550	679
AMISG004551	722
AMISG004552	1340
AMISG004553	503
AMISG004554	2631
AMISG004555	1810
AMISG004556	2089
AMISG004557	682
AMISG004558	2361
AMISG004559	4016
AMISG004560	3590
AMISG004561	724
AMISG004562	846
AMISG004563	1954.5
AMISG004564	2086
AMISG004565	1561
AMISG004566	1373
AMISG004567	928
AMISG004568	696
AMISG004569	1661
AMISG004570	5728
AMISG004571	1697
AMISG004572	2101
AMISG004573	1521
AMISG004574	1387
AMISG004575	1798
AMISG004576	5342
AMISG004577	1548
AMISG004578	802
AMISG004579	1327
AMISG004580	1882
AMISG004581	4331
AMISG004582	1235.5
AMISG004583	1107
AMISG004584	2683
AMISG004585	2867
AMISG004586	1534.5
AMISG004587	1193
AMISG004588	372
AMISG004589	1105
AMISG004590	1120
AMISG004591	3710
AMISG004592	2420
AMISG004593	1358
AMISG004594	2726
AMISG004595	784
AMISG004596	706
AMISG004597	991
AMISG004598	3835
AMISG004599	1853
AMISG004600	2758
AMISG004601	1046
AMISG004602	732.5
AMISG004603	968
AMISG004604	507
AMISG004605	558
AMISG004606	766
AMISG004607	1045
AMISG004608	831
AMISG004609	2397
AMISG004610	972
AMISG004611	1238.5
AMISG004612	1463
AMISG004613	1491
AMISG004614	3138.5
AMISG004615	952
AMISG004616	1549
AMISG004617	2338
AMISG004618	4591
AMISG004619	465
AMISG004620	1028
AMISG004621	1231
AMISG004622	481
AMISG004623	916
AMISG004624	758
AMISG004625	753
AMISG004626	1530
AMISG004627	403
AMISG004628	2662
AMISG004629	1360
AMISG004630	732
AMISG004631	4061
AMISG004632	1849
AMISG004633	469
AMISG004634	1914
AMISG004635	1439
AMISG004636	2665.5
AMISG004637	691.5
AMISG004638	2052
AMISG004639	1473
AMISG004640	5580
AMISG004641	1503
AMISG004642	962
AMISG004643	595
AMISG004644	1331
AMISG004645	678
AMISG004646	1515
AMISG004647	2031
AMISG004648	708
AMISG004649	2110
AMISG004650	5550
AMISG004651	1075.5
AMISG004652	2522
AMISG004653	1634
AMISG004654	3076
AMISG004655	1627
AMISG004656	1858
AMISG004657	450
AMISG004658	1395
AMISG004659	1504
AMISG004660	1324
AMISG004661	583
AMISG004662	1407
AMISG004663	1317
AMISG004664	2281
AMISG004665	3327
AMISG004666	1608
AMISG004667	2159
AMISG004668	4152
AMISG004669	1309
AMISG004670	4457
AMISG004671	1229
AMISG004672	1981
AMISG004673	1123
AMISG004674	868
AMISG004675	2386.5
AMISG004676	4048
AMISG004677	3784
AMISG004678	2604
AMISG004679	2781
AMISG004680	1222
AMISG004681	842
AMISG004682	5734
AMISG004683	968
AMISG004684	1470
AMISG004685	692.5
AMISG004686	1274
AMISG004687	343
AMISG004688	1132
AMISG004689	378
AMISG004690	776
AMISG004691	524
AMISG004692	821.5
AMISG004693	2383
AMISG004694	4285
AMISG004695	5845
AMISG004696	5684.5
AMISG004697	935
AMISG004698	680
AMISG004699	499
AMISG004700	986
AMISG004701	3072.5
AMISG004702	2163
AMISG004703	1446
AMISG004704	1764
AMISG004705	1382
AMISG004706	1578
AMISG004707	1488
AMISG004708	380
AMISG004709	1218
AMISG004710	1795
AMISG004711	796
AMISG004712	2344
AMISG004713	2549
AMISG004714	917
AMISG004715	2038
AMISG004716	2770
AMISG004717	1485
AMISG004718	1871
AMISG004719	7464
AMISG004720	1578
AMISG004721	3748
AMISG004722	864
AMISG004723	1485
AMISG004724	968
AMISG004725	2431
AMISG004726	769
AMISG004727	519
AMISG004728	1624
AMISG004729	2071
AMISG004730	785.5
AMISG004731	683
AMISG004732	1522
AMISG004733	980
AMISG004734	1326
AMISG004735	4091
AMISG004736	1029
AMISG004737	636
AMISG004738	2480
AMISG004739	8963
AMISG004740	1748
AMISG004741	1726
AMISG004742	2354
AMISG004743	1429
AMISG004744	1869.5
AMISG004745	2011
AMISG004746	2269
AMISG004747	862.5
AMISG004748	1067
AMISG004749	1666
AMISG004750	2879
AMISG004751	2190.5
AMISG004752	2220
AMISG004753	1235
AMISG004754	975
AMISG004755	1190
AMISG004756	5012.5
AMISG004757	3167
AMISG004758	801
AMISG004759	5404
AMISG004760	1683
AMISG004761	1569
AMISG004762	3150.5
AMISG004763	1078
AMISG004764	1478
AMISG004765	2528.5
AMISG004766	671
AMISG004767	602
AMISG004768	3329
AMISG004769	1507.5
AMISG004770	815
AMISG004771	1845
AMISG004772	1587
AMISG004773	755
AMISG004774	791
AMISG004775	2221
AMISG004776	1142.5
AMISG004777	4175
AMISG004778	2755
AMISG004779	1049
AMISG004780	2022
AMISG004781	675
AMISG004782	1738
AMISG004783	1487
AMISG004784	2357
AMISG004785	1084
AMISG004786	1507
AMISG004787	3128
AMISG004788	1094
AMISG004789	1724
AMISG004790	2261
AMISG004791	6385
AMISG004792	3652
AMISG004793	8142
AMISG004794	1222
AMISG004795	885
AMISG004796	1554
AMISG004797	1794
AMISG004798	1641.5
AMISG004799	3420.5
AMISG004800	1710
AMISG004801	797
AMISG004802	1340.5
AMISG004803	756
AMISG004804	2056
AMISG004805	3165
AMISG004806	2472.5
AMISG004807	725
AMISG004808	762
AMISG004809	1524
AMISG004810	1806
AMISG004811	1530
AMISG004812	1117
AMISG004813	332
AMISG004814	897
AMISG004815	944
AMISG004816	961
AMISG004817	2031
AMISG004818	574
AMISG004819	1221
AMISG004820	1050.5
AMISG004821	1081
AMISG004822	2727
AMISG004823	2174
AMISG004824	1697
AMISG004825	902
AMISG004826	1019
AMISG004827	1302
AMISG004828	820.5
AMISG004829	847
AMISG004830	1514
AMISG004831	2483
AMISG004832	3186
AMISG004833	1461.5
AMISG004834	3585
AMISG004835	1968.5
AMISG004836	2004
AMISG004837	630
AMISG004838	2111
AMISG004839	2223
AMISG004840	975
AMISG004841	1267
AMISG004842	1292
AMISG004843	858
AMISG004844	683.5
AMISG004845	2219
AMISG004846	2147
AMISG004847	1271
AMISG004848	789
AMISG004849	3029
AMISG004850	1738
AMISG004851	1473
AMISG004852	1524
AMISG004853	483
AMISG004854	1716
AMISG004855	1787
AMISG004856	1185
AMISG004857	1027
AMISG004858	678
AMISG004859	2538
AMISG004860	679
AMISG004861	1194
AMISG004862	921
AMISG004863	1526
AMISG004864	932
AMISG004865	1657
AMISG004866	1133
AMISG004867	1228
AMISG004868	4295
AMISG004869	2724.5
AMISG004870	1829
AMISG004871	1927
AMISG004872	2468
AMISG004873	4325
AMISG004874	1902
AMISG004875	1613.5
AMISG004876	1556.5
AMISG004877	3425
AMISG004878	2657.5
AMISG004879	1339
AMISG004880	2586
AMISG004881	3918
AMISG004882	1607
AMISG004883	1626
AMISG004884	1072
AMISG004885	768
AMISG004886	2307
AMISG004887	1411
AMISG004888	977
AMISG004889	4803
AMISG004890	4659
AMISG004891	1028
AMISG004892	4048
AMISG004893	914
AMISG004894	1434
AMISG004895	561
AMISG004896	1021
AMISG004897	5762
AMISG004898	1055
AMISG004899	3090
AMISG004900	3820
AMISG004901	1345
AMISG004902	1297
AMISG004903	760
AMISG004904	1546
AMISG004905	643
AMISG004906	669
AMISG004907	936
AMISG004908	579
AMISG004909	2756
AMISG004910	1024.5
AMISG004911	1164
AMISG004912	1861
AMISG004913	1189
AMISG004914	2062
AMISG004915	2089
AMISG004916	1532
AMISG004917	344
AMISG004918	1204
AMISG004919	1743
AMISG004920	1647
AMISG004921	911
AMISG004922	817
AMISG004923	3051
AMISG004924	726
AMISG004925	2221
AMISG004926	1966
AMISG004927	2630.5
AMISG004928	1063.5
AMISG004929	1919
AMISG004930	2801
AMISG004931	886
AMISG004932	2869
AMISG004933	2339
AMISG004934	1958
AMISG004935	759
AMISG004936	1911
AMISG004937	4144.5
AMISG004938	1343
AMISG004939	5037
AMISG004940	5126
AMISG004941	1744
AMISG004942	1749
AMISG004943	3344.5
AMISG004944	634
AMISG004945	1857
AMISG004946	706
AMISG004947	1225
AMISG004948	1753
AMISG004949	1020
AMISG004950	878
AMISG004951	4315
AMISG004952	1062
AMISG004953	992
AMISG004954	2551
AMISG004955	4160
AMISG004956	1527
AMISG004957	2636.5
AMISG004958	1707
AMISG004959	1569
AMISG004960	1113
AMISG004961	1134
AMISG004962	810
AMISG004963	760
AMISG004964	1346
AMISG004965	763.5
AMISG004966	1939
AMISG004967	8201
AMISG004968	1339
AMISG004969	1430
AMISG004970	2202
AMISG004971	1122
AMISG004972	863
AMISG004973	1233.5
AMISG004974	751
AMISG004975	374
AMISG004976	4516
AMISG004977	1979
AMISG004978	690
AMISG004979	579
AMISG004980	1627
AMISG004981	3844
AMISG004982	1235
AMISG004983	3014
AMISG004984	909
AMISG004985	583
AMISG004986	617
AMISG004987	3283.5
AMISG004988	1425
AMISG004989	2745
AMISG004990	505
AMISG004991	5829.5
AMISG004992	2589
AMISG004993	4370
AMISG004994	1358
AMISG004995	459.5
AMISG004996	5248
AMISG004997	1922
AMISG004998	753
AMISG004999	4858.5
AMISG005000	1068
AMISG005001	1142
AMISG005002	2063
AMISG005003	1446
AMISG005004	1285
AMISG005005	1175
AMISG005006	454
AMISG005007	589
AMISG005008	864
AMISG005009	2037
AMISG005010	858
AMISG005011	750
AMISG005012	1967
AMISG005013	810
AMISG005014	500
AMISG005015	7154
AMISG005016	2371.5
AMISG005017	3019.5
AMISG005018	435.5
AMISG005019	1728
AMISG005020	641
AMISG005021	855
AMISG005022	558
AMISG005023	892
AMISG005024	531
AMISG005025	1674.5
AMISG005026	1097
AMISG005027	7826.5
AMISG005028	3233
AMISG005029	861
AMISG005030	931
AMISG005031	2461
AMISG005032	1603
AMISG005033	883
AMISG005034	549
AMISG005035	1276
AMISG005036	922.5
AMISG005037	1276
AMISG005038	1985
AMISG005039	3763
AMISG005040	1826
AMISG005041	1948
AMISG005042	1150
AMISG005043	562
AMISG005044	842
AMISG005045	1923
AMISG005046	2821.5
AMISG005047	1562
AMISG005048	2527
AMISG005049	1099
AMISG005050	942
AMISG005051	2546.5
AMISG005052	1358
AMISG005053	588
AMISG005054	480
AMISG005055	1894.5
AMISG005056	1449
AMISG005057	1238
AMISG005058	893
AMISG005059	1126
AMISG005060	780
AMISG005061	3896
AMISG005062	6681
AMISG005063	3148.5
AMISG005064	806
AMISG005065	2638
AMISG005066	672
AMISG005067	3628
AMISG005068	2934
AMISG005069	3331
AMISG005070	5149
AMISG005071	1815
AMISG005072	1246
AMISG005073	587
AMISG005074	435
AMISG005075	2021
AMISG005076	1001
AMISG005077	988
AMISG005078	1189
AMISG005079	2739
AMISG005080	1003
AMISG005081	2343
AMISG005082	2224.5
AMISG005083	1583.5
AMISG005084	1203
AMISG005085	614
AMISG005086	965
AMISG005087	988
AMISG005088	425
AMISG005089	1243
AMISG005090	1098
AMISG005091	951
AMISG005092	2033
AMISG005093	1346
AMISG005094	566
AMISG005095	688
AMISG005096	883
AMISG005097	1069
AMISG005098	1005
AMISG005099	2742
AMISG005100	2161
AMISG005101	6112
AMISG005102	1843.5
AMISG005103	3908.5
AMISG005104	819
AMISG005105	2348
AMISG005106	599
AMISG005107	781.5
AMISG005108	2340
AMISG005109	1264
AMISG005110	682
AMISG005111	2823
AMISG005112	1161
AMISG005113	974
AMISG005114	716
AMISG005115	2014.5
AMISG005116	4377.5
AMISG005117	1304
AMISG005118	1246
AMISG005119	1645
AMISG005120	1806
AMISG005121	944
AMISG005122	1727.5
AMISG005123	694
AMISG005124	552
AMISG005125	337
AMISG005126	850
AMISG005127	3290
AMISG005128	5867
AMISG005129	2821.5
AMISG005130	587
AMISG005131	1262
AMISG005132	3639.5
AMISG005133	2551
AMISG005134	1821
AMISG005135	765
AMISG005136	892
AMISG005137	2870
AMISG005138	3310
AMISG005139	1482.5
AMISG005140	839
AMISG005141	770
AMISG005142	1988
AMISG005143	2558
AMISG005144	2143
AMISG005145	4433
AMISG005146	1211
AMISG005147	2189.5
AMISG005148	1357.5
AMISG005149	4679
AMISG005150	974
AMISG005151	2308
AMISG005152	513
AMISG005153	2230
AMISG005154	559
AMISG005155	826
AMISG005156	1200
AMISG005157	3388.5
AMISG005158	3175.5
AMISG005159	3663
AMISG005160	1843
AMISG005161	2769
AMISG005162	1611
AMISG005163	575.5
AMISG005164	3456
AMISG005165	1546
AMISG005166	1426
AMISG005167	3993.5
AMISG005168	846
AMISG005169	932
AMISG005170	1861
AMISG005171	2667
AMISG005172	1718
AMISG005173	620
AMISG005174	1292
AMISG005175	2193.5
AMISG005176	2324
AMISG005177	3529
AMISG005178	3650.5
AMISG005179	622
AMISG005180	1687
AMISG005181	6345
AMISG005182	6984.5
AMISG005183	761
AMISG005184	1501
AMISG005185	3557
AMISG005186	1403
AMISG005187	1779
AMISG005188	2162
AMISG005189	2051
AMISG005190	1235
AMISG005191	1743.5
AMISG005192	1054
AMISG005193	989
AMISG005194	5467
AMISG005195	1420
AMISG005196	486
AMISG005197	2843
AMISG005198	783
AMISG005199	1141
AMISG005200	2811
AMISG005201	752
AMISG005202	1528
AMISG005203	1064
AMISG005204	3243
AMISG005205	1609
AMISG005206	1941
AMISG005207	1260
AMISG005208	2154
AMISG005209	6777
AMISG005210	1589
AMISG005211	1459
AMISG005212	1124
AMISG005213	541
AMISG005214	1607
AMISG005215	1179
AMISG005216	1023.5
AMISG005217	1912
AMISG005218	1280
AMISG005219	984
AMISG005220	1161
AMISG005221	706
AMISG005222	490
AMISG005223	1065.5
AMISG005224	449
AMISG005225	2221
AMISG005226	2865.5
AMISG005227	2147
AMISG005228	3827
AMISG005229	809
AMISG005230	1617
AMISG005231	1620
AMISG005232	2022
AMISG005233	1302
AMISG005234	1028
AMISG005235	1892.5
AMISG005236	3148
AMISG005237	3223
AMISG005238	13799.5
AMISG005239	2077
AMISG005240	1293
AMISG005241	5260
AMISG005242	514
AMISG005243	1031
AMISG005244	2223.5
AMISG005245	1188.5
AMISG005246	457
AMISG005247	1540
AMISG005248	1512
AMISG005249	968
AMISG005250	1166
AMISG005251	688.5
AMISG005252	4259
AMISG005253	2389
AMISG005254	5371
AMISG005255	4153
AMISG005256	1064
AMISG005257	1688
AMISG005258	994
AMISG005259	969
AMISG005260	1308
AMISG005261	850
AMISG005262	918
AMISG005263	3893
AMISG005264	2760
AMISG005265	4473
AMISG005266	724
AMISG005267	2466
AMISG005268	1501
AMISG005269	1122
AMISG005270	1538
AMISG005271	897
AMISG005272	1284
AMISG005273	2983
AMISG005274	991
AMISG005275	1655
AMISG005276	2385.5
AMISG005277	2549
AMISG005278	1656
AMISG005279	2777
AMISG005280	1293
AMISG005281	4743
AMISG005282	1459
AMISG005283	1568
AMISG005284	1415
AMISG005285	1506
AMISG005286	4729
AMISG005287	1867
AMISG005288	1340
AMISG005289	1474
AMISG005290	2485
AMISG005291	812
AMISG005292	982
AMISG005293	363
AMISG005294	918
AMISG005295	2350
AMISG005296	1159
AMISG005297	2310
AMISG005298	1105
AMISG005299	4349
AMISG005300	1812
AMISG005301	2413
AMISG005302	2022.5
AMISG005303	1145
AMISG005304	627
AMISG005305	2261
AMISG005306	12480.5
AMISG005307	3692
AMISG005308	559
AMISG005309	1192
AMISG005310	1240
AMISG005311	2330
AMISG005312	3306
AMISG005313	970
AMISG005314	830
AMISG005315	1341
AMISG005316	834
AMISG005317	457
AMISG005318	706
AMISG005319	2756.5
AMISG005320	1444
AMISG005321	1763
AMISG005322	1799.5
AMISG005323	1656
AMISG005324	4154
AMISG005325	1757.5
AMISG005326	1146.5
AMISG005327	1745
AMISG005328	566
AMISG005329	1723
AMISG005330	860.5
AMISG005331	1375
AMISG005332	1675
AMISG005333	2868
AMISG005334	1363
AMISG005335	1262
AMISG005336	761
AMISG005337	1606
AMISG005338	778
AMISG005339	3626
AMISG005340	3097
AMISG005341	372
AMISG005342	3918.5
AMISG005343	1793
AMISG005344	1019
AMISG005345	4919
AMISG005346	445
AMISG005347	1915
AMISG005348	8580
AMISG005349	953
AMISG005350	760
AMISG005351	2025
AMISG005352	1611
AMISG005353	1596
AMISG005354	1930
AMISG005355	1645
AMISG005356	2497
AMISG005357	670
AMISG005358	1210
AMISG005359	2465
AMISG005360	1104
AMISG005361	2017
AMISG005362	677
AMISG005363	1032
AMISG005364	1064
AMISG005365	3252
AMISG005366	1329.5
AMISG005367	502
AMISG005368	2050
AMISG005369	754
AMISG005370	2149.5
AMISG005371	661.5
AMISG005372	1643
AMISG005373	3323
AMISG005374	2515
AMISG005375	1758
AMISG005376	3211
AMISG005377	1031
AMISG005378	929
AMISG005379	2308
AMISG005380	2294
AMISG005381	1666
AMISG005382	645
AMISG005383	4494.5
AMISG005384	3112
AMISG005385	2114
AMISG005386	2963
AMISG005387	1396
AMISG005388	1719
AMISG005389	1234.5
AMISG005390	2402
AMISG005391	1164
AMISG005392	2664
AMISG005393	489
AMISG005394	954
AMISG005395	4634
AMISG005396	4837
AMISG005397	16043
AMISG005398	559
AMISG005399	1032
AMISG005400	2996.5
AMISG005401	3394
AMISG005402	1035
AMISG005403	1789
AMISG005404	361
AMISG005405	1261
AMISG005406	692
AMISG005407	1522
AMISG005408	4229.5
AMISG005409	534
AMISG005410	3413
AMISG005411	1841
AMISG005412	3717
AMISG005413	1154
AMISG005414	1791
AMISG005415	1533
AMISG005416	2496
AMISG005417	604
AMISG005418	668.5
AMISG005419	3092
AMISG005420	2683
AMISG005421	1499
AMISG005422	1872
AMISG005423	1519
AMISG005424	1756
AMISG005425	1530
AMISG005426	3941.5
AMISG005427	2180
AMISG005428	1562
AMISG005429	1838
AMISG005430	815
AMISG005431	4213
AMISG005432	483
AMISG005433	2810.5
AMISG005434	3292
AMISG005435	1311
AMISG005436	1003
AMISG005437	986
AMISG005438	1051
AMISG005439	961
AMISG005440	779
AMISG005441	1244
AMISG005442	794
AMISG005443	4272
AMISG005444	847
AMISG005445	3464
AMISG005446	2403
AMISG005447	2892
AMISG005448	794
AMISG005449	2838
AMISG005450	1351
AMISG005451	1305
AMISG005452	2138
AMISG005453	893
AMISG005454	977
AMISG005455	4035
AMISG005456	539
AMISG005457	573
AMISG005458	3520.5
AMISG005459	1457.5
AMISG005460	2097
AMISG005461	4294.5
AMISG005462	3684
AMISG005463	2160.5
AMISG005464	4772
AMISG005465	2117
AMISG005466	1334
AMISG005467	1577
AMISG005468	1925
AMISG005469	791
AMISG005470	2262
AMISG005471	783
AMISG005472	554
AMISG005473	1189.5
AMISG005474	1293
AMISG005475	2563.5
AMISG005476	1411
AMISG005477	521
AMISG005478	616
AMISG005479	1546.5
AMISG005480	1155
AMISG005481	605
AMISG005482	1137
AMISG005483	2045
AMISG005484	601
AMISG005485	1497
AMISG005486	965
AMISG005487	3437
AMISG005488	1429
AMISG005489	901
AMISG005490	802
AMISG005491	2615.5
AMISG005492	1088
AMISG005493	3330
AMISG005494	1097
AMISG005495	1015
AMISG005496	460
AMISG005497	547
AMISG005498	1401
AMISG005499	916
AMISG005500	678
AMISG005501	3016
AMISG005502	2829
AMISG005503	3639.5
AMISG005504	2970
AMISG005505	5378.5
AMISG005506	1510
AMISG005507	1262
AMISG005508	2036
AMISG005509	1077
AMISG005510	1680
AMISG005511	1157
AMISG005512	2661
AMISG005513	1564
AMISG005514	1878.5
AMISG005515	1598
AMISG005516	2867.5
AMISG005517	970
AMISG005518	1020
AMISG005519	3039
AMISG005520	890
AMISG005521	4971
AMISG005522	2612
AMISG005523	1615
AMISG005524	1147
AMISG005525	368
AMISG005526	630
AMISG005527	2294
AMISG005528	1783
AMISG005529	604
AMISG005530	1027
AMISG005531	1065
AMISG005532	3032
AMISG005533	1925
AMISG005534	997
AMISG005535	4675
AMISG005536	2681
AMISG005537	598
AMISG005538	1991.5
AMISG005539	601
AMISG005540	646
AMISG005541	3642
AMISG005542	2797
AMISG005543	911
AMISG005544	798
AMISG005545	1040
AMISG005546	595
AMISG005547	11548
AMISG005548	1299
AMISG005549	734
AMISG005550	458
AMISG005551	2129
AMISG005552	3104.5
AMISG005553	1791
AMISG005554	1262
AMISG005555	1093
